,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z
304,-0.05661019568482778,0.03833441470391419,0.0018000330151161092,-0.11093312755422126,0.008298231049359204,0.003596370215424932,0.013766678120426855,-0.03818341117502623,-0.00036770266988387257
305,-0.057732488831986284,0.03841627087055355,0.0018362979292478876,-0.11079071688672952,0.007911539480015207,0.00359262238660124,0.014293422487056926,-0.03794735524078948,-0.0003877656784636318
306,-0.05885370770178405,0.038494623378384496,0.0018727836184447844,-0.11064368574885836,0.007529797105733217,0.0035885179604360435,0.014818755460879842,-0.03772679966583442,-0.00040255631996895675
307,-0.059973023468400666,0.038568749261944646,0.0019089654179467175,-0.1104906370886467,0.00714757178678206,0.0035844706211218685,0.015346972712964802,-0.037482372138419734,-0.00042241009883814835
308,-0.06109114310282915,0.03863936170706683,0.0019453691485225022,-0.11033290955142082,0.006770779069930217,0.003579964155934571,0.015873458360029895,-0.037249235306187,-0.0004376011259226313
309,-0.06220726488681694,0.03870585753811073,0.0019814596921043925,-0.1101691995568561,0.006393274771831773,0.0035756091983219353,0.01640294663090096,-0.036996800819318436,-0.000457164854229401
310,-0.06332206939385548,0.038768825521196426,0.0020177752347885214,-0.11000074988214507,0.006021593853339019,0.0035707065676364256,0.016930503232701784,-0.03675117173879584,-0.00047282088556197525
311,-0.06443478007193038,0.03882779481364085,0.00205376650009903,-0.10982635686639389,0.005649063544121157,0.0035660345753893053,0.01746106015751939,-0.03649102991657307,-0.0004920261942799406
312,-0.06554605312039996,0.03888321905796488,0.002089987434940155,-0.1096471634139553,0.005282650497528414,0.003560743037202257,0.017989601722655388,-0.036233075407730055,-0.0005081982955847649
313,-0.06665513513106297,0.0389347684862158,0.002125871546602376,-0.10946206743151012,0.0049153437671146235,0.0035557435599037138,0.018521026861710123,-0.035965461111006104,-0.0005269910238348691
314,-0.06776265998588804,0.03898275476924895,0.002161991242028205,-0.10927211262000568,0.004554349910030541,0.0035500714689696007,0.01905046091146114,-0.03569542411913631,-0.000543715193344716
315,-0.06886789541161809,0.03902699407189392,0.0021977604938490103,-0.10907629559805303,0.004192511428702113,0.0035447333272384833,0.01958255796608707,-0.03542050996290296,-0.0005620566755161225
316,-0.06997145497174861,0.03906765312568017,0.0022337720919047843,-0.10887556582119241,0.0038370845832817555,0.003538689821290399,0.020112783586952638,-0.03513870569942756,-0.0005793528194739912
317,-0.07107262561949723,0.03910469503470537,0.002269418962730141,-0.10866901173041724,0.003480952638288705,0.003533001432644135,0.0206453623235719,-0.03485660657804447,-0.000597220629772261
318,-0.07217200245928956,0.039138142416605515,0.002305315370915828,-0.10845749723414008,0.003131238300076355,0.003526596103537511,0.02117626854265928,-0.03456341671520131,-0.0006150920888986414
319,-0.07326888993848857,0.03916810261028192,0.0023408325338267755,-0.10824019229242839,0.0027810434498058787,0.0035205458178439375,0.0217091463510596,-0.03427419620172088,-0.0006324802814965465
320,-0.07436386635321124,0.039194458546464084,0.002376606423727168,-0.10801788702053113,0.002437185826991507,0.003513788377837206,0.02224061089526426,-0.03397006138809454,-0.0006509138594175752
321,-0.07545625215065432,0.0392174556232785,0.002411986748477979,-0.10778981992179928,0.0020931497066969643,0.0035073648121907316,0.022773613960782698,-0.03367373959506735,-0.0006678326557447851
322,-0.07654661020662767,0.0392368448280247,0.00244763056117403,-0.10755672133782528,0.0017552926001913932,0.003500264766558374,0.023305502445231725,-0.03335915059681805,-0.0006867992000107608
323,-0.07763427575774529,0.03925300029843237,0.002482867110000786,-0.10731788349728334,0.0014176269071113988,0.0034934571283905137,0.02383846646812712,-0.03305571327981699,-0.0007032741849122607
324,-0.07871979734744766,0.0392655517728937,0.002518373068023938,-0.1070739923918457,0.0010859144062750992,0.0034860234643139007,0.024370632028640565,-0.032731201079542346,-0.0007227296179938767
325,-0.07980252410368016,0.03927499006515944,0.0025534590851531425,-0.10682437819870337,0.0007548200852506662,0.0034788218536261377,0.024903402493212958,-0.03242060954642356,-0.00073880047535194
326,-0.0808829910059714,0.03928083687962003,0.0025888192105598673,-0.10656969849135814,0.00042939706296002205,0.003471062754688024,0.025435685877951406,-0.032086734851796146,-0.0007586873129772885
327,-0.08196056049813016,0.03928368535568438,0.002623748105935575,-0.10630930555967485,0.00010506370450179424,0.0034634584355383476,0.02596811788156632,-0.03176893632464517,-0.0007744061173112729
328,-0.08303575444355482,0.03928296441963619,0.002658954243879519,-0.10604384410425642,-0.0002139238976140427,0.0034553810308124706,0.02650034800118474,-0.031426278731038544,-0.0007946553225265383
329,-0.08410794834124136,0.0392793533967577,0.0026937195718095275,-0.10577267351265086,-0.0005313184398017363,0.003447366665257185,0.02703230561586,-0.031101216797462285,-0.000810084519778123
